2017/01/09,14:00,3166.340,3166.920,3164.880,3165.600,2925344.00,3277176832.00
2017/01/09,14:05,3165.070,3165.340,3162.440,3162.650,2896144.00,3210461184.00
2017/01/09,14:10,3162.700,3164.740,3162.200,3163.990,2996104.00,3111796736.00
2017/01/09,14:15,3164.370,3166.600,3164.050,3165.240,3057616.00,3183607808.00
2017/01/09,14:20,3165.760,3166.370,3164.130,3164.250,2668880.00,3003777024.00
2017/01/09,14:25,3164.470,3165.030,3162.750,3162.750,2705024.00,3115761664.00
2017/01/09,14:30,3162.900,3163.880,3161.930,3163.740,2878112.00,3452387328.00
2017/01/09,14:35,3163.650,3164.850,3162.710,3164.580,3121680.00,3479011328.00
2017/01/09,14:40,3164.580,3166.260,3163.840,3165.060,3820992.00,4246159360.00
2017/01/09,14:45,3165.650,3166.310,3164.730,3165.820,3776048.00,4064100352.00
2017/01/09,14:50,3164.930,3168.230,3164.930,3167.930,4420480.00,4779196416.00
2017/01/09,14:55,3167.810,3169.450,3167.810,3168.500,5058096.00,5718310912.00
2017/01/09,15:00,3168.760,3171.240,3168.060,3171.240,5399200.00,6085115904.00
2017/01/10,09:35,3167.570,3167.710,3164.320,3167.710,9208672.00,10597937152.00
2017/01/10,09:40,3166.960,3167.740,3164.180,3164.290,6307551.00,7080675328.00
2017/01/10,09:45,3163.910,3168.030,3163.910,3167.840,5823989.00,6431182848.00
2017/01/10,09:50,3167.630,3169.870,3167.630,3169.240,5545944.00,6263965696.00
2017/01/10,09:55,3169.290,3169.290,3167.860,3168.590,4902224.00,5616881664.00
2017/01/10,10:00,3168.480,3168.480,3163.890,3164.300,5008528.00,5571444736.00
2017/01/10,10:05,3163.890,3164.610,3162.920,3164.420,4632180.00,5145182208.00
2017/01/10,10:10,3164.420,3165.610,3162.930,3163.140,4197352.00,4843220992.00
2017/01/10,10:15,3162.430,3163.470,3160.780,3161.470,4034120.00,4551557120.00
2017/01/10,10:20,3161.210,3162.110,3158.280,3158.790,4264568.00,4557598720.00
2017/01/10,10:25,3157.980,3160.040,3157.330,3159.930,3860568.00,4093763584.00
2017/01/10,10:30,3160.390,3161.940,3159.280,3161.050,2956652.00,3420286976.00
2017/01/10,10:35,3160.550,3163.470,3160.550,3163.280,2803440.00,3172519936.00
2017/01/10,10:40,3163.330,3164.230,3162.740,3163.750,2780140.00,3243851776.00
2017/01/10,10:45,3163.680,3164.170,3161.730,3162.860,2588952.00,2883231744.00
2017/01/10,10:50,3162.430,3163.440,3161.630,3163.440,2457800.00,2632900608.00
2017/01/10,10:55,3162.900,3164.660,3162.170,3164.660,2783808.00,2934022144.00
